system:index,date,dewpoint_C,dewpoint_max_C,dewpoint_min_C,.geo
20101215,2010-12-15,-3.978773935593815,-1.1336261351663728,-6.949134078550369,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101216,2010-12-16,-3.171765212257472,-0.21993118089193434,-6.5539369024861704,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101217,2010-12-17,-2.6170630744191468,0.2602774769351884,-5.777025109842479,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101218,2010-12-18,-3.1953602499844016,-0.27853387676858865,-6.163762613943798,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101219,2010-12-19,-4.4832526055247754,-1.1590037763753331,-8.023064316015144,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101220,2010-12-20,-4.933542901745579,-1.7640147338832963,-8.628236544845164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101221,2010-12-21,-4.968925225928854,-1.8707751869814209,-8.085302759094336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101222,2010-12-22,-4.119180108630331,-1.1181165608994281,-7.405869256664402,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101223,2010-12-23,-3.537253409517522,-0.5794881855996756,-6.893762193354636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101224,2010-12-24,-4.913932166136161,-1.5315511120827983,-8.24386475583751,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225,2010-12-25,-5.38340821444957,-2.5680842860754516,-8.51466405590743,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101226,2010-12-26,-4.159872970943612,-1.3806774880765698,-7.443690610000179,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101227,2010-12-27,-3.557721129030749,-0.7875332639660954,-6.495175757068807,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101228,2010-12-28,-3.2744334063608753,-0.6436019457840725,-6.087709775199555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101229,2010-12-29,-1.8940830457616027,0.6387574959191251,-4.948473452830114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101230,2010-12-30,-0.6375787572174746,2.1117094137515795,-3.9457536912724125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101231,2010-12-31,-0.9667162464275714,2.101096433068323,-4.7460502039617545,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110101,2011-01-01,-3.7315017893614453,0.025027249440843453,-8.077684444495333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110102,2011-01-02,-5.646371098205718,-2.3631089190756907,-9.176762031393668,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110103,2011-01-03,-5.374783689458418,-2.3883523300079754,-8.45126611777895,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110104,2011-01-04,-4.501692655152103,-1.615701946935689,-7.773847549041346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110105,2011-01-05,-4.643736572744065,-1.7378997572861148,-7.661087220700176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110106,2011-01-06,-4.828111494290523,-1.8048584617322956,-8.207002105024662,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110107,2011-01-07,-3.733765773771172,-1.1483217076780432,-6.901325731064753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110108,2011-01-08,-3.0780383043721313,-0.573304875169379,-6.1137725335056095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110109,2011-01-09,-4.259327153475514,-1.3039090808442115,-7.5383671842457645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110110,2011-01-10,-6.010043504982607,-2.749663752261961,-9.435410920360114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110111,2011-01-11,-5.879683999500208,-2.6131260939585834,-9.709094213520263,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110112,2011-01-12,-5.00673478252922,-1.9848397643416786,-8.240411959837656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110113,2011-01-13,-4.266539726366713,-1.1878606486917878,-7.553582166255754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110114,2011-01-14,-4.3088648650928665,-1.0834297052761224,-8.062684925603005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110115,2011-01-15,-4.765378632006781,-1.3839573542257086,-8.760467613871592,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110116,2011-01-16,-6.278949561275809,-2.6723522941018305,-10.334552297641258,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110117,2011-01-17,-6.411208205513758,-2.8650872630700803,-10.504025905005324,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110118,2011-01-18,-5.342003454930425,-2.1612757410539487,-9.12531157553125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110119,2011-01-19,-6.632898494765137,-3.421537177707132,-9.886149858922415,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110120,2011-01-20,-5.80016609627936,-2.5900095760155772,-9.80527730276139,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110121,2011-01-21,-4.591871787741517,-1.6463114186906644,-7.827231837523024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110122,2011-01-22,-4.204517593817446,-1.3389356870609717,-7.269637179608253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110123,2011-01-23,-4.141889164451225,-1.0969508507380428,-7.1468469618495325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110124,2011-01-24,-4.719183452120567,-1.772267609731039,-7.6551723343882685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110125,2011-01-25,-5.259683316297085,-2.166871477741608,-8.37674247976293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110126,2011-01-26,-5.410553459689205,-2.3480457200508287,-8.812774902419266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110127,2011-01-27,-6.467962644156385,-3.1811148203268074,-9.741326035207004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110128,2011-01-28,-5.010140953630388,-1.8430156701716,-9.064740488967914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110129,2011-01-29,-2.7856530168507114,0.07021397461823406,-6.250187113128873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110130,2011-01-30,-2.048313029242611,0.7542077115369497,-5.447531378568659,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110131,2011-01-31,-2.9442949046147175,0.17451951539289326,-6.117367390810948,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110201,2011-02-01,-3.995690556819967,-0.8947169976415587,-7.095425574943373,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110202,2011-02-02,-3.6788870422435473,-0.7288463693481037,-6.886845578210715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110203,2011-02-03,-2.6795059497855993,0.3254928193446912,-6.065590198914661,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110204,2011-02-04,-1.8612956991817355,1.2406044572342048,-5.119457891807515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110205,2011-02-05,-1.7353696777305248,1.252553783122249,-4.9048395132945855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110206,2011-02-06,-1.2135468944537497,1.8003509846495152,-4.35695624243763,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110207,2011-02-07,-1.1276821622304696,2.246249053214192,-4.855370021804173,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110208,2011-02-08,-2.523720572375182,1.4726864862866038,-6.673483012115167,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110209,2011-02-09,-4.4407445577726365,-0.9373270971056468,-7.905537015244303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110210,2011-02-10,-4.2847365453341295,-0.8359942129752487,-8.242617730830231,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110211,2011-02-11,-3.3944543205722613,-0.2127448862854508,-6.845234213736983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110212,2011-02-12,-2.611302510543554,0.3891802163512065,-6.063070119936289,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110213,2011-02-13,-0.6769331166174872,2.302277034165382,-4.279935256252063,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110214,2011-02-14,-0.002666075521043223,2.870261768566917,-3.263781931639263,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110215,2011-02-15,0.3763399047704522,3.2416853115526068,-2.958388569228085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110216,2011-02-16,0.35203029720721185,3.2273605196716546,-2.9122292701486554,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110217,2011-02-17,-0.9450701917880728,2.141779943347763,-4.263698883766024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110218,2011-02-18,-2.0412052083736274,0.7502358649048793,-5.150510277228349,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110219,2011-02-19,-1.6119197008955581,0.9186131607884659,-4.677099523870368,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110220,2011-02-20,-1.6845876105941038,1.1625327134254944,-4.997055911315886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110221,2011-02-21,-2.4937173819979606,0.5346086190102628,-5.79103954563062,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110222,2011-02-22,-2.8402395845054196,0.16051623627626652,-6.20443874298207,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110223,2011-02-23,-1.5268678492859242,1.331780232383646,-5.307868744016392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110224,2011-02-24,-1.2955679638121878,1.4287611687453985,-4.201601463268294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110225,2011-02-25,-1.3134937291011295,1.5019926491501563,-4.389368145015235,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110226,2011-02-26,-1.7565296617910973,1.0941386434208673,-4.852066986670041,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110227,2011-02-27,-2.8134652258390447,0.42418464525855387,-6.183226643279301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110228,2011-02-28,-3.4250970914471917,-0.17337814173392893,-7.001699650813777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110301,2011-03-01,-1.8823222871838576,1.136996070515194,-5.609380183788554,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110302,2011-03-02,-0.554476398911963,2.3801496245644174,-3.9908333399290505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110303,2011-03-03,0.647000898167356,3.2555248393933933,-2.656507658687574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110304,2011-03-04,0.5702232072269353,3.4430526947394866,-2.5719743165117315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110305,2011-03-05,-0.494863528575188,2.528886495745716,-3.573214483206446,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110306,2011-03-06,-1.3381606953997593,1.856172873144789,-4.652592140323927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110307,2011-03-07,-1.787246982853015,1.6334159112507867,-5.30275361145591,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110308,2011-03-08,-1.731983674901219,1.7737347748870504,-5.564682547836668,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110309,2011-03-09,-1.7748727093433347,1.873612409198391,-5.562999230742232,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110310,2011-03-10,-2.8717714955794587,1.0211325219951408,-6.780044818552617,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110311,2011-03-11,-3.401248327256135,0.3387046856435495,-7.297947150188557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110312,2011-03-12,-2.779444670671565,1.2291969516106531,-6.993377021287722,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110313,2011-03-13,-2.2409635253782407,1.543394698540338,-6.334605313943854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110314,2011-03-14,-2.759683199094946,1.2431931549312527,-6.59551401623995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110315,2011-03-15,-2.4894206754988244,1.294660917485406,-6.497548573555622,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110316,2011-03-16,-1.2614164480197898,2.836978361467001,-6.133448096971665,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110317,2011-03-17,0.14993050828580692,3.9100962711560983,-3.9360424411164665,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110318,2011-03-18,1.0994482620079271,4.484682703070379,-2.7607137850104544,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110319,2011-03-19,0.8157874176482824,4.422596776411584,-3.1652869484421777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110320,2011-03-20,-0.0303428542677262,3.7655212787272956,-4.1013826188013125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110321,2011-03-21,-1.1502627789197963,2.89213191565526,-5.270615352044443,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110322,2011-03-22,-0.3227789974480825,3.2962263582274938,-4.393576595660084,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110323,2011-03-23,0.1567688823936906,3.9986063515230232,-3.834897834078983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110324,2011-03-24,0.4495537398890002,4.059386742297342,-3.4853626703730614,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110325,2011-03-25,0.5002146111215291,4.13580098987871,-3.4158121119362566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110326,2011-03-26,-0.36795054062762195,3.6547071560826576,-4.298166773506768,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110327,2011-03-27,-0.0010694727270564998,4.036087601338188,-4.305812007920674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110328,2011-03-28,1.0792133314146295,4.792070133919614,-3.118235767224879,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110329,2011-03-29,1.896104959159304,5.478212609540464,-2.1257577173956483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110330,2011-03-30,2.0379199199591578,5.720383790742238,-2.002492444103639,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110331,2011-03-31,1.4406603029918135,5.111230612076471,-2.2755045272769205,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110401,2011-04-01,1.157726367974951,4.711445408540555,-2.7603498826298707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110402,2011-04-02,0.699403587465945,4.647237535528078,-3.4007873276549496,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110403,2011-04-03,0.7476498099469794,4.483477579209255,-3.400641853779814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110404,2011-04-04,-0.01281384180181395,4.027018655255389,-4.261387987002044,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110405,2011-04-05,-0.7546519524549169,3.246844675929075,-4.857365820085038,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110406,2011-04-06,-0.8044107258509976,3.1521378089347603,-4.897034873587717,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110407,2011-04-07,-0.6374426715039545,3.3595040176055924,-4.876865308096406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110408,2011-04-08,-0.16227694321361794,3.591971323904831,-4.098329651841789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110409,2011-04-09,1.1254164538506328,4.582001494557635,-3.1575178957430845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110410,2011-04-10,2.72018929261292,6.045546881154688,-1.080538742065951,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110411,2011-04-11,3.4497766146071873,6.709505446021962,-0.2555320516754227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110412,2011-04-12,4.255015247094538,7.4513279591291965,0.3860682718244999,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110413,2011-04-13,4.826653487059062,7.762944591798038,1.071883433925956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110414,2011-04-14,4.620958853475987,7.63897901155112,1.1229218742074332,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110415,2011-04-15,4.340910946505041,7.3264436661661385,0.9269265555886326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110416,2011-04-16,4.4409059016788826,7.635809478518169,0.6020761297163189,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110417,2011-04-17,5.300891114967524,8.532616077721809,1.3707895937375352,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110418,2011-04-18,5.200257389780035,8.742155384368502,1.1830422771056774,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110419,2011-04-19,4.7192406466097845,7.873347914457968,1.078367307887505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110420,2011-04-20,4.363441620875332,7.737389091621973,0.864277667984904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110421,2011-04-21,3.8336964208236424,7.074806732526674,0.44877846804469956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110422,2011-04-22,3.6309331290955935,7.0880933655649825,-0.04421524934615133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110423,2011-04-23,3.0923625340465852,6.612292796013047,-0.551364060392174,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110424,2011-04-24,2.683032743094462,6.31407270607338,-1.0899287340380113,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110425,2011-04-25,2.8310451725084698,6.650365541759646,-1.16370487284489,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110426,2011-04-26,3.4345654279924998,7.170962195883764,-0.5678005722221597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110427,2011-04-27,3.935029434321765,7.587308454704982,0.09935035943696445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110428,2011-04-28,4.423827612262378,8.07387981035139,0.525499026706215,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110429,2011-04-29,5.475969734729842,8.877038903243678,1.5624203447173184,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110430,2011-04-30,6.541147476842649,9.766741703986856,2.6888738999685344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110501,2011-05-01,6.254011186844873,9.481437389846601,2.8783737028205305,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110502,2011-05-02,5.507192106750283,8.574244271532026,2.2114128810486067,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110503,2011-05-03,4.530074991731291,8.1267242153471,0.9027045359238197,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110504,2011-05-04,4.696969948805803,8.363179164482297,0.8150337274010648,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110505,2011-05-05,5.7085105915383645,9.180162108125664,1.7722548722864624,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110506,2011-05-06,7.114810304054912,10.449578786398598,3.317508169070846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110507,2011-05-07,7.445331745699186,10.57840216753369,3.9513165304663542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110508,2011-05-08,6.736495076310558,10.27368429997217,3.1261490565055174,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110509,2011-05-09,5.75480687015566,9.423284004690297,2.021066953687013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110510,2011-05-10,6.147557947699116,9.46090395988985,2.3406470985932515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110511,2011-05-11,6.6103305184160845,9.918712129863845,3.091416103706094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110512,2011-05-12,6.906649153407517,10.265900832045533,3.0840271908011916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110513,2011-05-13,7.33248335879665,10.479684787116408,3.817307123485365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110514,2011-05-14,6.957410506148923,10.433024697628882,3.1797364817080256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110515,2011-05-15,6.135983002176945,9.600531645897188,2.433299328929875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110516,2011-05-16,6.074745651379841,9.472241094224675,2.484772197029848,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110517,2011-05-17,6.725354234018641,9.995818849405019,3.2007310196762115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110518,2011-05-18,8.118472837199192,11.030636236526329,4.757079522764856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110519,2011-05-19,9.24177446463915,11.884110900568228,6.182043398451673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110520,2011-05-20,9.652954683387945,12.271524830257045,6.726392160470719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110521,2011-05-21,9.174872094428544,11.915123159695801,6.036939830973047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110522,2011-05-22,9.669309499448094,12.203350070698262,6.7242175471528896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110523,2011-05-23,9.18005630722092,11.937685103229658,6.228065012062318,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110524,2011-05-24,8.344502682657001,11.339060235006501,5.104468221257726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110525,2011-05-25,8.72706747383434,11.550584229910749,5.6180388766149925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110526,2011-05-26,10.041638634924272,12.645679861050015,7.069156302158954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110527,2011-05-27,10.87628327355881,13.28729229464524,8.02721206870252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110528,2011-05-28,10.948575382581149,13.340239627545024,8.44139562528857,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110529,2011-05-29,10.543387671056907,13.033522359648833,7.993344881813566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110530,2011-05-30,10.1684129450037,12.57293109485275,7.647101107149278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110531,2011-05-31,10.073211420748356,12.511616516703818,7.349207733487485,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110601,2011-06-01,10.548205101677173,13.06726495297336,7.550520627295398,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110602,2011-06-02,10.7573101075105,13.296624888972865,7.9292646266314915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110603,2011-06-03,10.137141145737454,12.656508961375176,7.6114136953457665,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110604,2011-06-04,9.362902748684435,12.183263995416269,6.676845016207159,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110605,2011-06-05,8.908981994259458,11.689983446789183,5.9966369697012185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110606,2011-06-06,9.686365114615311,12.381457865659128,6.70575284243043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110607,2011-06-07,10.19531040327279,12.877829154248868,7.283586637585872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110608,2011-06-08,10.59502785640173,12.787882757413897,8.086522933749485,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110609,2011-06-09,10.858272284394312,12.961899007410203,8.487294463096944,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110610,2011-06-10,11.360789158186906,13.373519656654883,9.056812441993664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110611,2011-06-11,11.693653288709038,13.719305920774104,9.252700374873454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110612,2011-06-12,12.213792497908443,14.284193878589155,9.844848345459615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110613,2011-06-13,12.388625263906423,14.397741737602637,10.036433126035636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110614,2011-06-14,12.643265475556884,14.774618713730229,10.304065681789467,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110615,2011-06-15,12.564059383131342,14.583697810823248,10.408625519360019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110616,2011-06-16,12.285409182765356,14.21618907905564,10.08046161735672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110617,2011-06-17,12.960144647488486,14.972402258358267,10.683599458911983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110618,2011-06-18,13.751151578446516,15.513784042607767,11.760804203885185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110619,2011-06-19,13.7047865671828,15.478527023522465,11.922407925752411,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110620,2011-06-20,13.635296474294003,15.381259691418887,11.807866773751034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110621,2011-06-21,13.477768348548983,15.392717091453271,11.459152894733847,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110622,2011-06-22,13.009354964320302,15.09110453626642,10.922482158544856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110623,2011-06-23,13.45032788422156,15.316873415963226,11.447884125296174,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110624,2011-06-24,13.99846922167623,15.782070445344562,12.130941906352469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110625,2011-06-25,13.630433248168973,15.53511365471421,11.629893370331825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110626,2011-06-26,13.37244156538137,15.28892889908763,11.505039774409227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110627,2011-06-27,13.790669868208356,15.555053035812465,11.940747219541807,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110628,2011-06-28,14.119106376146318,15.821885724796505,12.331432911218219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110629,2011-06-29,14.240554464716734,15.886508201516321,12.535409127495043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110630,2011-06-30,14.312827635437051,15.982521755341732,12.704886444776985,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110701,2011-07-01,14.291811995446874,15.963385136027943,12.670221226629977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110702,2011-07-02,14.177204753301073,15.870805239215532,12.495592678276747,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110703,2011-07-03,14.202610521551208,15.867593586439128,12.535645568073269,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110704,2011-07-04,14.389057696552763,16.045124544806633,12.70590936567632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110705,2011-07-05,14.367795468427573,16.21322141722419,12.629857672214538,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110706,2011-07-06,13.945166250324114,15.657075659545402,12.34455566965134,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110707,2011-07-07,13.982713945153547,15.65395001060857,12.344219763933735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110708,2011-07-08,14.689939725643148,16.361239438796286,13.119947129572147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110709,2011-07-09,14.747566449907431,16.301590364789515,13.307779811637257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110710,2011-07-10,14.6024928805895,16.20861580727434,13.102074127326999,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110711,2011-07-11,14.622219998974787,16.212842290865936,13.042228627423798,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110712,2011-07-12,14.465996658246205,16.181244310332744,12.74795318944826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110713,2011-07-13,14.174279510923203,15.856434486396006,12.597345135388473,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110714,2011-07-14,14.08374511177746,15.687766543405317,12.498502557431516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110715,2011-07-15,14.550806237604226,16.156945015234196,12.930604541338916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110716,2011-07-16,14.782452477471285,16.33772910621959,13.291498263518754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110717,2011-07-17,15.046306728053343,16.55425948826048,13.516171480053124,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110718,2011-07-18,15.24069078771842,16.778688552448628,13.70713507202401,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110719,2011-07-19,15.224267838212693,16.944035288003697,13.679864109551168,"{""type"":""MultiPoint"",""coordinates"":[]}"
