system:index,date,u_component_of_wind_10m,v_component_of_wind_10m,wind_speed_ms,.geo
20070223,2007-02-23,0.043950920511731294,-0.19676269352005338,1.5290078053101361,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070224,2007-02-24,0.19636970652829855,0.28371315963539206,1.4985117845814964,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070225,2007-02-25,0.42817678165278505,0.13865543628368676,1.4075285683462513,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070226,2007-02-26,0.4855132492979763,0.3069537437634363,1.4317023257151817,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070227,2007-02-27,0.6175554089436627,0.7780315620148627,1.995800376166826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070228,2007-02-28,0.5065136048276593,0.882950470231677,2.111769001721008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070301,2007-03-01,0.7851663440870007,0.2903209719481797,2.039360196755555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070302,2007-03-02,0.6646888475248093,-0.19989840801747816,1.7978773417525447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070303,2007-03-03,0.475461758823107,0.09032431252411705,1.7076500222139308,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070304,2007-03-04,0.5180784151959043,-0.1304552684212977,1.812282187617321,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070305,2007-03-05,0.7324249022602237,-0.39298596508745254,1.889837711308249,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070306,2007-03-06,0.7682295865966219,-0.21037395145894486,1.7857565698784301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070307,2007-03-07,0.9352364315532278,-0.011083648422848869,1.8402387772649627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070308,2007-03-08,0.6892822995153516,0.289002303609223,1.7172590935929752,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070309,2007-03-09,0.36150065778778534,0.41808861712827716,1.7896824149954171,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070310,2007-03-10,0.2708333235525004,0.3504118683602547,1.7954748761198263,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070311,2007-03-11,0.3605160418535926,0.5397914659622284,1.7414549964877721,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070312,2007-03-12,0.3848421951682228,1.1789747080452821,2.218830099981018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070313,2007-03-13,0.6686550162155179,0.7404510915270419,2.0417791535669454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070314,2007-03-14,0.6365034300268285,0.19448980765699253,1.9445744302465635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070315,2007-03-15,0.5901802030782882,-0.49751080951682775,2.0496048951113592,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070316,2007-03-16,0.6331479964950434,-0.34584822602337917,1.7406605728907283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070317,2007-03-17,0.7208419294180811,-0.2834237543140053,1.661154562124866,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070318,2007-03-18,0.5273250039257833,-0.07228039903931943,1.5497260506980415,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070319,2007-03-19,0.43196839147954114,0.4411897024490036,1.5403308813008674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070320,2007-03-20,0.6350007787022639,0.5244320904610159,1.7222973744838301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070321,2007-03-21,0.768827849209486,0.3595667755260071,1.753462337744073,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070322,2007-03-22,0.875724680272038,-0.06753884812832456,1.8553831707593174,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070323,2007-03-23,0.922356596766342,-0.20461784613164777,1.8092092015026735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070324,2007-03-24,1.1524952256591372,-0.12090669198386703,1.8522465586338965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070325,2007-03-25,1.1673967506260357,-0.3103291433765173,1.928797124512436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070326,2007-03-26,0.8500622453111654,-0.15706835351689338,1.652931545044944,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070327,2007-03-27,0.5467909604426322,-0.24222219265837963,1.455241865792627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070328,2007-03-28,0.43019438079337624,0.060405466724825295,1.4285713277609984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070329,2007-03-29,0.4366496541910523,0.18934239147275023,1.4649995405674519,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070330,2007-03-30,0.556017435922831,0.43577174513203876,1.6825705206941814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070331,2007-03-31,0.8157340641681956,0.5179233487574331,1.8953099394690465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070401,2007-04-01,1.2252025189114288,0.11291639938532841,2.0772702258451408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070402,2007-04-02,1.2163811694309874,-0.24003904550302615,2.075439857980192,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070403,2007-04-03,1.1398421712856035,-0.1938302001441018,2.0684414785742113,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070404,2007-04-04,0.7838328271032542,-0.05509077631751638,1.8582582885538403,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070405,2007-04-05,0.6425762319670825,1.7972451879013935E-4,1.6802138311356478,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070406,2007-04-06,0.6853361983647676,-0.07403654024930523,1.6569653657970687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070407,2007-04-07,0.5470291490942812,0.08247577138979954,1.6123827039803322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070408,2007-04-08,0.7488040371320949,-0.010757010800515868,1.7358626111848159,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070409,2007-04-09,0.5777574124605201,-0.0985138457644589,1.7061422355794005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070410,2007-04-10,0.7012459916190167,-0.2949557147581766,1.8885670467573312,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070411,2007-04-11,0.6828606922519127,-0.2616311087985699,1.8532139278092035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070412,2007-04-12,0.4743806721620156,-0.16502541904130041,1.7177599399383172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070413,2007-04-13,0.3047737655586253,-0.09124841091419712,1.5355252220578246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070414,2007-04-14,0.2995789744520949,-0.15109895030431922,1.406843397779034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070415,2007-04-15,0.38037086917914675,0.1246001009784514,1.3499076019098475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070416,2007-04-16,0.42869671909343227,-0.29324851105704686,1.6517288999114577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070417,2007-04-17,0.3624143434400565,0.35600552114213063,1.6133215253901443,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070418,2007-04-18,0.3628914678721192,0.4922442438782922,1.5384529791873698,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070419,2007-04-19,0.4922164491635644,0.1650237643480066,1.4578732876650322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070420,2007-04-20,0.8595802595756717,0.16180043301914837,1.5449986505986562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070421,2007-04-21,1.2197039057124615,0.11974874497284736,1.8483643178025093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070422,2007-04-22,1.2536087935182205,0.08479641772689478,2.114950050426685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070423,2007-04-23,1.0913037424361343,0.055426398839546406,1.9013063752867914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070424,2007-04-24,0.9029553972359036,-0.08494480875813631,2.0397626439291994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070425,2007-04-25,0.5394600521188747,-0.25177021497089985,1.921935493032102,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070426,2007-04-26,0.547285813198734,-0.23282215518145696,1.8975778124802238,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070427,2007-04-27,0.6822497557012671,-0.282553484502536,1.975138073317289,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070428,2007-04-28,0.43292386188804594,-0.06646901334756165,1.602907007255429,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070429,2007-04-29,0.3352571264077214,0.04549515819411392,1.4585741214258783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070430,2007-04-30,0.23995123548248112,-0.08022299091069807,1.4470744350005016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070501,2007-05-01,0.35818738542693407,-0.13041489957650093,1.4339108199024746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070502,2007-05-02,0.07214897666195198,-0.28394974175765286,1.703273859128643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070503,2007-05-03,-0.08280945120792611,0.2457584000194943,1.597583218366874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070504,2007-05-04,0.10816899365604432,0.3032581854793649,1.4305472193464814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070505,2007-05-05,0.3071339237041559,0.02098610349393143,1.3585552221313035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070506,2007-05-06,0.39276156624880637,0.14924873095153704,1.5691130787801861,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070507,2007-05-07,0.6234973514886183,0.35556716448722075,1.735082533284172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070508,2007-05-08,0.7587526186989703,0.46442735227165116,1.8763469548663225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070509,2007-05-09,0.8910515328739483,0.16231309514952816,1.985564475551201,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070510,2007-05-10,0.7777865902034548,-0.4147307103810093,1.9351734495396316,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070511,2007-05-11,0.16550372638594668,-0.07237489718571018,2.0260669797334194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070512,2007-05-12,0.020752326033390524,0.06835876291086049,2.221207589229107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070513,2007-05-13,0.387899530670415,-0.09755456312967363,2.0434463363516997,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070514,2007-05-14,0.7351389117963103,-0.18201376749738923,2.201030026918412,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070515,2007-05-15,0.8912154935918678,-0.0266967142883492,2.291002776524976,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070516,2007-05-16,0.6793965006461834,0.2690065874772623,1.9515966346542601,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070517,2007-05-17,0.5540560662795726,0.33248876462485694,1.6323621624579403,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070518,2007-05-18,0.6309438303760282,0.6378518432008483,1.8463589788632826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070519,2007-05-19,1.0617389890828497,0.4730283558380239,1.8290809359462878,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070520,2007-05-20,1.6230680332729785,0.4027306416302511,2.286196991248212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070521,2007-05-21,1.8292346481981574,0.6324922087422302,2.5382162184832464,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070522,2007-05-22,1.6188338699987836,0.45737685943959155,2.377346719149202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070523,2007-05-23,1.1339297214360133,0.31757755608350763,2.172555031837144,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070524,2007-05-24,1.191721884916332,0.4455864310947728,2.2501697287946327,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070525,2007-05-25,0.876053240670674,0.4143670118940638,2.1916031749022475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070526,2007-05-26,0.6881585155271525,0.4569515799297091,1.95824214033165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070527,2007-05-27,0.8201098247995467,0.4457017679057225,1.8544252355665378,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070528,2007-05-28,1.1556610902485531,0.4671799559004899,1.9055178700588054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070529,2007-05-29,0.9802473003990182,0.12286796142155933,1.6148797856718096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070530,2007-05-30,0.6372590768544918,0.001313043811542634,1.5804090225814043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070531,2007-05-31,0.7835452145612439,0.25337498747854836,1.4990739535853534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070601,2007-06-01,1.174885977063519,0.4045908099204235,1.7494455273719143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070602,2007-06-02,1.2058828603787264,0.25689789468459573,1.9160873410586223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070603,2007-06-03,0.7686046145994365,0.626650658991737,1.8331726427427684,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070604,2007-06-04,0.9285346018301015,0.3517333139963711,1.8376812180746025,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070605,2007-06-05,0.9920572336271107,0.22567569293209178,1.8939730219934832,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070606,2007-06-06,1.2010284398687605,0.2730075762259219,2.236310623639826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070607,2007-06-07,1.3469272938013421,0.07235958680989774,2.345411440104128,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070608,2007-06-08,1.2576687968488085,0.2728493916226208,2.2581227395746537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070609,2007-06-09,1.1999544213174096,0.4612062164577768,2.5480011036455843,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070610,2007-06-10,1.3932257274054218,0.5085867449719935,2.725312960605523,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070611,2007-06-11,1.0458985873588744,0.6362712529392557,2.416681237519046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070612,2007-06-12,0.783336759430833,0.7026481022455111,2.05061640666695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070613,2007-06-13,0.7022779410400903,0.6651338943971323,1.9477382363555715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070614,2007-06-14,0.8771781036189487,0.9960647301135958,2.2246642057400603,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070615,2007-06-15,0.7531002847733845,1.1374709600065998,2.3100720995394184,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070616,2007-06-16,0.8648164149628326,1.0965649294904698,2.345753976945267,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070617,2007-06-17,0.9772376186127658,1.0888238237236247,2.3047874642168704,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070618,2007-06-18,1.0449066640550446,0.7845110876552479,2.1545329114119434,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070619,2007-06-19,0.7786709123614076,0.5043617414315232,1.9331959430998582,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070620,2007-06-20,0.24935613255027395,0.2394602517492629,1.719047042136372,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070621,2007-06-21,0.05834250807309042,-0.04166263613038088,1.9070798781484117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070622,2007-06-22,-0.571170508628751,0.048334227557691636,2.297740043679642,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070623,2007-06-23,-0.711129074680998,0.4145195259048622,2.498064225993708,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070624,2007-06-24,-0.1375638012842172,0.41338254088519044,2.3376013359128507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070625,2007-06-25,0.6780340398156544,0.6240139015398821,2.1174135620873833,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070626,2007-06-26,1.2599874178731008,0.2326800477052028,2.1980858932652425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070627,2007-06-27,1.234820426995886,0.07633174208906882,2.3434024642458877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070628,2007-06-28,0.5632190412791427,0.43264386988630227,2.269821609515689,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070629,2007-06-29,0.34145353381018884,0.6864559357696276,2.4247075525494766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070630,2007-06-30,0.44457394576358983,0.3960300599331181,2.3627402296222155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070701,2007-07-01,0.35861445335638,0.7127662245453628,2.3942083053479686,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070702,2007-07-02,0.5964790493916067,0.9069153836645404,2.4151513947835346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070703,2007-07-03,1.1401064565427617,0.7491150246833753,2.5793455944167167,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070704,2007-07-04,1.3579340137134444,0.46860967192428327,2.4422319619306982,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070705,2007-07-05,1.2020129372779185,0.5033874170022423,2.5484068418509853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070706,2007-07-06,1.1105629067832012,0.7253710909837731,2.6507063847118677,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070707,2007-07-07,0.9869238288579917,0.8809757818152284,2.708440760900832,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070708,2007-07-08,0.8788239372158535,1.0182653910712198,2.629259372869516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070709,2007-07-09,1.0280325012719818,0.5095289926189032,2.2295611437993377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070710,2007-07-10,0.8785493999585857,0.440740716300781,2.040311674425003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070711,2007-07-11,1.022395388142798,0.45090734917766023,2.0196255625130517,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070712,2007-07-12,1.1559791533281125,0.5197984145501048,2.2028214130050836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070713,2007-07-13,1.1310066753440862,0.8071531029596625,2.3254177751245524,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070714,2007-07-14,0.979948798238694,0.9656539502204284,2.3924753547979383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070715,2007-07-15,0.9862388482812694,0.9492547313841798,2.2134053795751694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070716,2007-07-16,1.0749774534637095,0.8615128542601658,2.1588000209939726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070717,2007-07-17,1.1548286465463593,0.8382370570968273,2.169449665538289,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070718,2007-07-18,1.2185511424304596,0.5763686744599044,2.189657859953677,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070719,2007-07-19,1.2280529551688384,0.5951799004551094,2.461609440582362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070720,2007-07-20,1.0916752577162872,0.6982026356613362,2.543259243871707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070721,2007-07-21,0.7672006471082142,0.8755603208023338,2.1684052825516504,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070722,2007-07-22,0.5613681961803954,0.7817411981852525,1.7727359490616499,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070723,2007-07-23,0.3421306033853016,0.8731379263221747,1.4896949575490943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070724,2007-07-24,0.26044351298367024,0.8275737171899973,1.6161466037747398,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070725,2007-07-25,0.45159014427646677,0.8669008344621392,1.8029003714141778,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070726,2007-07-26,0.7524872430634549,0.9689798753348151,1.9232083331128558,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070727,2007-07-27,0.7805535801065909,0.9413138361336794,2.0199581660408095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070728,2007-07-28,0.6814964813635704,0.7532752712433467,1.9295084464847607,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070729,2007-07-29,0.3773454413635654,0.46157986387275723,1.8441523319373916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070730,2007-07-30,0.2838430287102791,0.3841924138431605,1.5771078091779214,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070731,2007-07-31,0.39262634285026976,0.48227818837791797,1.6507421948878604,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070801,2007-08-01,0.6862211374683175,0.8053775618783069,1.8269152602088436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070802,2007-08-02,0.6360831605114473,1.008385508552416,1.8822704010454228,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070803,2007-08-03,0.7240924420967446,0.8136571754594426,1.933516435289782,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070804,2007-08-04,0.7272280471781496,0.5624586535816377,1.9514152069665223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070805,2007-08-05,0.5473866738957436,0.32306980184634726,1.9761478431961583,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070806,2007-08-06,0.31135347496369237,0.3432516685038978,2.203998371420719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070807,2007-08-07,0.41311871831297137,0.3818238904474086,2.260460988713651,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070808,2007-08-08,0.323655792174744,0.5027668824184135,2.184163113324775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070809,2007-08-09,0.3155913586033553,0.4595015932420748,2.05907996666542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070810,2007-08-10,0.8125943782744626,0.30588322006391966,1.9803818896328884,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070811,2007-08-11,1.202848768452106,0.3846776376768057,2.412410749495738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070812,2007-08-12,1.3113494567459996,0.7211990847957848,2.6148618400797154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070813,2007-08-13,1.2977077105628718,0.9814200293446157,2.7043163493126983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070814,2007-08-14,1.4600715402696984,0.9266264648533491,2.465598196367899,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070815,2007-08-15,1.5223010717634957,0.8450975592668609,2.393863809888515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070816,2007-08-16,1.5103456203514622,0.8111237485254292,2.379358301827605,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070817,2007-08-17,1.2987953939449035,0.6458923217504157,2.290597258257537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070818,2007-08-18,1.0835709090433374,0.4122748922281662,2.208066702157592,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070819,2007-08-19,0.3995605389130802,0.36323290782841894,2.096797425148409,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070820,2007-08-20,0.19947557319793058,0.3301875935639788,1.8649877020608976,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070821,2007-08-21,0.21708629014728334,0.44091091261314663,1.699838291349977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070822,2007-08-22,0.2629299997744307,0.3289535142075964,1.6288687355981615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070823,2007-08-23,0.23384090060101606,0.2653995304834291,1.6559686650181908,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070824,2007-08-24,0.17572587916554866,0.44559613437267453,1.506158415895774,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070825,2007-08-25,0.32581908573290636,0.3029509573959761,1.4605902192921203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070826,2007-08-26,0.2823162682377049,0.559840380805013,1.4154149601503168,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070827,2007-08-27,0.37379297680798335,0.5113546004403027,1.3842545261278172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070828,2007-08-28,0.28829623166160456,0.507296201807141,1.484578561587519,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070829,2007-08-29,0.27671365044810287,0.4475944384577507,1.5354156214789902,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070830,2007-08-30,0.26185522259373467,0.32505430823555725,1.5364847134454729,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070831,2007-08-31,0.30308474384882184,0.4475886317578522,1.58563667970159,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070901,2007-09-01,0.3430020244377697,0.4047815899570339,1.605504134271194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070902,2007-09-02,0.2902905226977832,0.37530048445238395,1.528429997121222,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070903,2007-09-03,0.4942273360460681,0.44725384793796275,1.6054577506332004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070904,2007-09-04,0.716033496892294,0.6112353657647556,1.8634823996173577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070905,2007-09-05,0.8153424664595523,0.7418124743821928,2.1685327168624164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070906,2007-09-06,0.8156626434509351,0.871146464022662,2.2353678018657064,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070907,2007-09-07,0.823905889677456,0.7162643708979501,1.8805047596815223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070908,2007-09-08,0.8627226545178094,0.5932391198156918,1.5698885340049349,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070909,2007-09-09,0.840854823200042,0.540001490125515,1.433815419249187,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070910,2007-09-10,0.8118077930012024,0.4537696541394552,1.5839442265428212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070911,2007-09-11,0.789851845580792,0.2305155909868959,1.5175747080799438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070912,2007-09-12,0.7446803052225255,0.17133089081979738,1.5187287486407983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070913,2007-09-13,0.6433283669914149,0.2239024379645066,1.4394424456681407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070914,2007-09-14,0.8257016249514868,0.21095555643690897,1.545357696066885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070915,2007-09-15,0.8275732345671556,-0.03215188728817155,1.620063451624832,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070916,2007-09-16,0.40534981517462737,-0.17478325949719448,1.5931164380348093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070917,2007-09-17,0.3841545068620197,0.040336139163745344,1.2641607617499326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070918,2007-09-18,0.3400121933393284,-0.21184445545949518,1.3072909678910627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070919,2007-09-19,0.28156377762676915,-0.060239990246046524,1.3548462345384245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070920,2007-09-20,0.2668482423515329,0.19937156831481856,1.5445218571603687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070921,2007-09-21,0.15900822954193317,0.17235208635769744,1.7832450515343548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070922,2007-09-22,-0.018569995575107075,0.18870728823536725,2.092018355857354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070923,2007-09-23,0.06690182800375738,0.14802795800111854,2.33086760769256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070924,2007-09-24,-0.010519436565927924,0.3555582208221355,2.048905616181806,"{""type"":""MultiPoint"",""coordinates"":[]}"
20070925,2007-09-25,0.28865968648915125,0.6820195836355315,1.8643231757229368,"{""type"":""MultiPoint"",""coordinates"":[]}"
